CLOSED
Version	2.0
Language	English
Run	1
RunSerial	98
Instrument	SDT Q600 V20.9 Build 20
Module	DSC-TGA Standard
InstSerial	0600-0206
Operator	RZ
File	\\Desktop-9gccctk\ta\Data\SDT\Results\Rosadriana\25-7-18\C3R6 Loose fines.001
Sample	
Size	7.68800	mg
ProcName	Ramp
Method	Ramp
Comment	C3R6 loose fines 20 sccm O2
Xcomment	Pan: Alumina
Xcomment	Gas1: Nitrogen 20.0 ml/min
Xcomment	Gas2: Nitrogen 0.0 ml/min
Text
Exotherm	Up
Kcell	0.810000
InstCalDate	Weight: 2025-05-30  Time: 08:22:23 TempRange 200.02 to 1400.06 °C
InstCalFile	Weight: \\Uscpl-f2hg0g1\ta\Data\SDT\Q600\empty beam.001 \\Uscpl-f2hg0g1\ta\Data\SDT\Q600\weighted beam.001
InstCalDate	Heat Flow: 2025-05-30  Time: 12:02:03 TempRange 200.05 to 1483.09 °C
InstCalFile	Heat Flow: \\Uscpl-f2hg0g1\ta\Data\SDT\Q600\heat flow empty pan.001 \\Uscpl-f2hg0g1\ta\Data\SDT\Q600\heat flow saphire.001
InstCalDate	DTA Baseline: 2025-05-30  Time: 14:13:18 TempRange 50.00 to 1483.34 °C
InstCalFile	DTA Baseline: \\Uscpl-f2hg0g1\ta\Data\SDT\Q600\empty beam.001
TempCal	1	pts	420.95	419.50
Controls	Gas 1  Event OFF  Sampling 0.5 sec/pt
AutoAnalysis	Off
MacroFile
Nsig	8
Sig1	Time (min)
Sig2	Temperature (°C)
Sig3	Weight (mg)
Sig4	Heat Flow (mW)
Sig5	Temperature Difference (°C)
Sig6	Temperature Difference (µV)
Sig7	Sample Purge Flow (mL/min)
Sig8	Deriv. Weight (%/°C)
Date	2025-07-18
Time	10:06:08
OrgMethod	1: Ramp 10.00 °C/min to 1200.00 °C
OrgFile	C:\TA\Data\SDT\Results\Rosadriana\25-7-18\C3R6 Loose fines.001
StartOfData
0.5625000	17.46984	7.694647	-2.967270	0.1004631	0.7173364	20.02989	-0.2260792
0.5708332	17.50820	7.694638	-2.957230	0.1015147	0.7249670	19.96226	-0.2213037
0.5791666	17.54872	7.694619	-2.947707	0.1025278	0.7323258	20.03554	-0.2211810
0.5875000	17.59121	7.694619	-2.937931	0.1035675	0.7398810	19.98602	-0.2165451
0.5958334	17.63692	7.694543	-2.927806	0.1046427	0.7476964	19.99499	-0.2164123
0.6041668	17.68614	7.694501	-2.917047	0.1057773	0.7559439	20.00049	-0.2118995
0.6125000	17.72590	7.694442	-2.906496	0.1069008	0.7641179	19.99938	-0.2117888
0.6208334	17.77250	7.694378	-2.896350	0.1079955	0.7720913	19.98165	-0.2074282
0.6291666	17.82781	7.694292	-2.885770	0.1091338	0.7803845	20.00661	-0.2072821
0.6375000	17.86911	7.694180	-2.875080	0.1102859	0.7887819	20.00936	-0.2030687
0.6458332	17.91945	7.694126	-2.864560	0.1114222	0.7970698	20.03113	-0.2029397
0.6541666	17.97576	7.694065	-2.853513	0.1126157	0.8057782	19.97080	-0.1988094
0.6625000	18.02266	7.694021	-2.841851	0.1138628	0.8148770	20.00169	-0.1986924
0.6708334	18.07617	7.693991	-2.830095	0.1151225	0.8240720	19.99939	-0.1946979
0.6791668	18.13280	7.694018	-2.817813	0.1164313	0.8336278	20.01965	-0.1945636
0.6875000	18.18644	7.693962	-2.806332	0.1176798	0.8427582	19.97176	-0.1906835
0.6958332	18.24157	7.693900	-2.794522	0.1189621	0.8521394	20.01091	-0.1869030
0.7041666	18.30092	7.693822	-2.782222	0.1202929	0.8618775	19.99904	-0.1867746
0.7125000	18.35178	7.693778	-2.770288	0.1215945	0.8714118	19.98490	-0.1831172
0.7208334	18.41455	7.693735	-2.758018	0.1229292	0.8811920	19.98710	-0.1829854
0.7291668	18.46666	7.693687	-2.745383	0.1243006	0.8912446	20.04088	-0.1794140
